""	"rm.x.BCa.3B.r15.30"	"se.x.BCa.3B.r15.30"	"rm.x.SrCa.3B.r15.30"	"se.x.SrCa.3B.r15.30"	"rm.x.MgCa.3B.r15.30"	"se.x.MgCa.3B.r15.30"	"rm.x.BaCa.3B.r15.30"	"se.x.BaCa.3B.r15.30"	"rm.x.UCa.3B.r15.30"	"se.x.UCa.3B.r15.30"	"rm.x.LiCa.3B.r15.30"	"se.x.LiCa.3B.r15.30"	"rm.x.LiMg.3B.r15.30"	"se.x.LiMg.3B.r15.30"	""	""	""	""	"int.T.3B.B"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012.80193802817	508.817441469641	11.311005957092	9.04267956132756	0.0622523188384713	3.92079522655123	0.126290906602929	4.65469967768595	0.515614612275082	1135.93802444444	36.5158116587517	5.59971078787879	0.0933950719614961	1.42875438856534	0.0422698300724792	24.196	0.328500809463511	8.49597548910122	0.0422169367821343	24.692973694557
2012.78956619718	507.861650820291	10.0591828431602	9.03732351515151	0.0628860025640668	3.91571650505051	0.134620202654867	4.50584215073815	0.454296619687773	1130.73521010101	35.9050031119179	5.60890884848485	0.124712890248175	1.44090338655193	0.0437031557594221	24.2152272727273	0.279603252709299	8.49128771651467	0.0359473676334296	25.2026552176937
2012.7771943662	510.811478095238	10.610560246633	9.11098458585858	0.0603175363986205	3.90316974891775	0.144211287937214	4.44154102075702	0.43061926119047	1131.87989111111	37.4664841818841	5.59528573737374	0.120263085701225	1.44129874874647	0.0423304020669457	24.1243636363636	0.311791517545336	8.47949700984134	0.0401245969262654	25.7123367404088
2012.76482253521	507.784216536797	11.4360749837323	9.04987103896104	0.0558821417895615	3.90691073593074	0.148390218719389	4.42915987878788	0.46696062332634	1132.09231515152	38.740823074024	5.4532303030303	0.101906808725983	1.41664815361236	0.0408261464609662	24.2795454545455	0.23988881377673	8.48361597667885	0.030828525450783	26.2220182635455
2012.75245070423	500.390242943723	12.3139816649466	9.01650902103452	0.044022201004613	3.88135197402597	0.127510700538671	4.44752907070707	0.481427747103516	1127.08707737374	36.7491834696399	5.40034353535354	0.111017442705446	1.40774294894756	0.037165333596421	24.1750909090909	0.158931972556897	8.47097729885501	0.0204853861795549	26.73169978627
2012.74007887324	494.65580978355	10.3811993918264	8.9423158011988	0.0493530127819288	3.90697757575758	0.10821483842716	4.39041793939394	0.471141518989838	1112.35420606061	34.3453794533435	5.35143103030303	0.0837734753555225	1.38813623415989	0.0326540448047638	23.9125454545455	0.202494640271892	8.45041861137303	0.0262077331302102	27.0387038909548
2012.72770704225	487.634964574315	10.7140161646946	8.96877023476524	0.0629461655365728	3.90741303030303	0.112583479488612	4.34844018181818	0.461745623375823	1098.28236585859	29.235186723325	5.3599202020202	0.120795163894969	1.38922903613665	0.0383430306192252	23.7026363636364	0.216017014175326	8.43378130538638	0.0280734782649503	27.29564287515
2012.71533521127	484.699793968254	9.75902975548805	8.97207137839938	0.0639021546511273	3.94885824819625	0.145790181249516	4.28804666666667	0.506748638566373	1091.63436666667	32.186715756636	5.37429076767677	0.138214737271929	1.37567197963011	0.0447921145859704	23.6272727272727	0.285789531295929	8.4258939822837	0.0371482627745348	27.5525818591327
2012.70296338028	476.709230937951	9.0062334059741	8.94476666666667	0.0660139671605283	3.95968352669553	0.196720995528601	4.1037761010101	0.506067301755015	1077.71595737374	34.4073330227213	5.42689913131313	0.137401945692193	1.39047794661804	0.0583681484635428	23.4756363636364	0.322269206289267	8.41299485169361	0.0420021140542577	27.8095208433279
2012.6905915493	478.791498181818	8.33770880167652	8.91506651948052	0.0697405544502543	4.03474415007215	0.21809173842064	3.90955280808081	0.44275777318671	1061.6718769697	36.5479749560446	5.46847951515152	0.137189292321955	1.37942831370701	0.0598156343281729	23.3895909090909	0.354563655127243	8.40437991568578	0.0462722998257448	28.0664598273106
2012.67821971831	483.961925656566	8.34842719294853	8.95610058053058	0.0370160438753159	4.10681523665224	0.218442677976872	3.78768074747475	0.360459971940238	1041.63122383838	33.7813087898484	5.45545355266955	0.134225333366394	1.36052216408544	0.0592590167273531	23.4351818181818	0.277479788557385	8.40442613065581	0.0362365931800763	28.3233988115058
2012.66584788732	490.41071030303	6.54163357484725	8.96562625108225	0.0373988555412382	4.17753595959596	0.203955742094581	3.79815678210678	0.355603746668972	1035.52266929293	33.2615469845142	5.45554501587302	0.120538749662501	1.33730721329533	0.0558675292146625	23.5241363636364	0.240712352771642	8.40728235341012	0.0313942560742042	28.5833839189979
2012.65347605634	492.172059307359	4.91211106401696	8.99624342568543	0.0781366989547286	4.21777933333333	0.186728819506513	3.85788736829837	0.412696319348926	1039.32446060606	36.2127672920363	5.45552851226551	0.106523654933875	1.32194942933192	0.0560478357511794	23.7135	0.290454588846205	8.41619742494522	0.0376806980416848	28.8863501051107
2012.64110422535	488.016263116883	7.05234918669136	8.96504508658009	0.0602993795508359	4.19532798268398	0.172971804581517	3.86479217005217	0.463901003238624	1050.91420141414	40.1410335027844	5.45443127561328	0.111920668652806	1.32398018084297	0.0560163589978598	23.8021818181818	0.255707567996292	8.41850707062551	0.0331345288437053	29.189316291463
2012.62873239437	485.593606868687	9.06447581508158	8.90890681962482	0.0557971682216436	4.16794377777778	0.150370314797583	3.81060242113442	0.448749467847567	1053.04284161616	40.758363102156	5.34376205627706	0.128111892622012	1.29941454048443	0.0474643903429325	24.0569545454545	0.338553194789946	8.43158657280763	0.0435992096173692	29.4922824775759
2012.61636056338	484.317316161616	9.15426968609412	8.92782863492064	0.0429902193125495	4.12094262914863	0.137526444216224	3.70615343545344	0.39152358839253	1057.43852181818	36.7460247156469	5.30215447619048	0.131088717639008	1.30606381240036	0.0410897228327862	24.2503636363636	0.434901018471754	8.44062466929606	0.0557701434504185	29.7952486639282
2012.60398873239	476.948981414141	9.65701239639902	8.91822760750361	0.0609986738852941	4.07419056421356	0.117839374203723	3.59243400865801	0.335379309449535	1066.53681535354	33.7050040211042	5.18416919191919	0.124717660508306	1.2928623575497	0.0309190792225723	24.2665454545455	0.406898968108711	8.43820425403331	0.0521853439069986	30.0982148502861
2012.59161690141	473.091241010101	10.1080883075438	8.95414541414141	0.0686911735335905	4.03694014141414	0.120676484807238	3.58555612121212	0.314666006221027	1080.38485350649	29.523762787539	5.124076002886	0.0957820738959255	1.29404761381185	0.0299445873388058	24.0854545454545	0.336173882594771	8.42303834246366	0.0432739399747302	30.4011810363989
2012.57924507042	467.359194343434	8.89517029590734	8.91933705194805	0.0493846690586796	3.99233806060606	0.11727626358406	3.68367858585859	0.36540158643213	1094.47343197691	27.278365280772	5.13605236363636	0.0936498710901565	1.30654801998331	0.0344623857380411	23.808	0.407651455401436	8.40362505465788	0.0526705252998685	30.5234605088713
2012.56687323944	471.614654747475	9.36374316170504	8.99279867821068	0.0433128179792419	3.9570765050505	0.141024121675872	3.90150858585859	0.440381054111069	1104.78400450216	28.9245136747753	5.23977585858586	0.11299495587232	1.35272043256038	0.053178907035364	23.6988181818182	0.379572410583321	8.3992889283216	0.0491719313247998	30.2796356657233
2012.56	467.388723030303	10.2324952170489	9.02713727849928	0.034607076014414	3.9167025050505	0.167870963260878	4.00345947474747	0.44179969539241	1114.70633113997	31.625900731712	5.25134345454545	0.11124547020469	1.37168887364041	0.0604076136194691	23.5381818181818	0.358217044875965	8.39032477517779	0.0465843225540468	30.1441774194
2012.55312676056	469.935817373737	11.5310664520029	9.01356686868687	0.0461881209302612	3.93742725252525	0.192723894385875	4.03665323232323	0.446665127594423	1102.36855555556	33.2633924337242	5.23209693795094	0.120727051262105	1.3634826653267	0.0608618990575623	23.391	0.305736041828122	8.38220240634393	0.0399435832062061	30.0087191730767
2012.54625352113	469.850766262626	12.9502137426048	8.9169874949495	0.0499975059287644	4.02954024242424	0.190148243186391	4.12058621933622	0.481597935445834	1086.07330464646	34.4668893267413	5.18633396103896	0.136596501235603	1.31477782050288	0.0451637239663168	23.4696363636364	0.258925446367984	8.38892329417068	0.0337997676826784	29.8732609269506
2012.53938028169	476.459602020202	13.5401244236071	8.87889731313131	0.0499203546704074	4.15460294516595	0.188355100152823	4.16916132323232	0.533387451208774	1067.78260606061	35.60068409695	5.20327319191919	0.156772532575658	1.27237527954314	0.033946355597069	23.6213181818182	0.239422584496413	8.40041789688676	0.031156326696566	29.7378026806273
2012.53250704225	476.183715151515	15.5036411463007	8.89736460606061	0.0487924855974297	4.20738796536797	0.184654756079571	4.13428322943723	0.539087938605195	1062.43906787879	35.9422505648418	5.22255313419913	0.188222246683573	1.25147592805211	0.0312223965268452	23.7136818181818	0.204356042603982	8.40800493697003	0.0265581256120999	29.602344434304
2012.52563380282	473.906779090909	16.3229317882796	8.9153558989899	0.0618440842207984	4.22296486435786	0.188940547289428	4.00105868398268	0.536391853445294	1056.82099414141	35.5930621650764	5.24266290909091	0.201780159277853	1.25102748620702	0.0333872134682858	23.9102045454545	0.2344197595277	8.42235580187835	0.030322786442694	29.4668861881779
2012.51876056338	474.80917979798	15.5418901543082	8.98894226262626	0.066276551840971	4.22179415873016	0.182712689437783	4.09317208080808	0.524679336809746	1063.80310464646	35.921734758461	5.37324319191919	0.18668030832439	1.28397620047663	0.0365178000796322	24.0770454545455	0.243359222461416	8.43473012188248	0.0313770534631956	29.3314279418546
